"natmass","age","sex","sei10","region","polviews","age_cent","obs_num","About right.x","Too little.x","Too much.x","preds","About right.y","Too little.y","Too much.y"
"About right",44,"Male",24.1,"South atlantic","Slghtly conservative",-5,1606,0.43962167423771,-0.326468570827977,-0.113153103409734,"About right",0.56037832576229,0.326468570827977,0.113153103409734
"Too little",66,"Female",71.8,"South atlantic","Moderate",17,1607,-0.54282857795079,0.584247038814578,-0.041418460863787,"About right",0.54282857795079,0.415752961185423,0.041418460863787
"About right",75,"Female",15.8,"South atlantic","Extrmly conservative",26,1608,0.319308720511773,-0.169520195851341,-0.149788524660432,"About right",0.680691279488227,0.169520195851341,0.149788524660432
"About right",73,"Female",38.8,"South atlantic","Slghtly conservative",24,1609,0.439993750994846,-0.353341091593424,-0.0866526594014219,"About right",0.560006249005154,0.353341091593424,0.0866526594014219
"About right",61,"Male",20.1,"South atlantic","Conservative",12,1610,0.457258416805734,-0.256710473812245,-0.20054794299349,"About right",0.542741583194266,0.256710473812245,0.20054794299349
"About right",58,"Male",20.5,"South atlantic","Extremely liberal",9,1611,0.662251444769191,-0.533280332607823,-0.128971112161368,"Too little",0.337748555230809,0.533280332607823,0.128971112161368
"Too little",37,"Female",24.6,"South atlantic","Moderate",-12,1612,-0.658644676082587,0.711719359940643,-0.0530746838580558,"About right",0.658644676082587,0.288280640059357,0.0530746838580558
"About right",30,"Male",24.6,"South atlantic","Slightly liberal",-19,1613,0.46859632659994,-0.401856880018814,-0.0667394465811259,"About right",0.53140367340006,0.401856880018814,0.0667394465811259
"Too little",44,"Female",20.7,"South atlantic","Extremely liberal",-5,1614,-0.425507210024879,0.503248806213445,-0.0777415961885669,"Too little",0.425507210024879,0.496751193786555,0.0777415961885669
"Too little",48,"Male",43.4,"South atlantic","Liberal",-1,1615,-0.384560529215936,0.438513329541368,-0.0539528003254314,"Too little",0.384560529215936,0.561486670458632,0.0539528003254314
"About right",57,"Female",19.6,"South atlantic","Liberal",8,1616,0.53337993328672,-0.47811344269661,-0.0552664905901094,"Too little",0.46662006671328,0.47811344269661,0.0552664905901094
"About right",47,"Male",64.9,"South atlantic","Slghtly conservative",-2,1617,0.491205447937201,-0.419737738165583,-0.0714677097716187,"About right",0.508794552062799,0.419737738165583,0.0714677097716187
"About right",67,"Male",53.6,"South atlantic","Moderate",18,1618,0.496284583441225,-0.416512713195013,-0.0797718702462121,"About right",0.503715416558775,0.416512713195013,0.0797718702462121
"Too little",70,"Female",14.8,"South atlantic","Slightly liberal",21,1619,-0.536819103096425,0.613977784163553,-0.0771586810671288,"About right",0.536819103096425,0.386022215836447,0.0771586810671288
"About right",38,"Female",24.2,"South atlantic","Slightly liberal",-11,1620,0.418578900909328,-0.370429135559382,-0.0481497653499457,"About right",0.581421099090672,0.370429135559382,0.0481497653499457
"About right",39,"Female",87.9,"South atlantic","Moderate",-10,1621,0.439104060260322,-0.414324989255826,-0.0247790710044959,"About right",0.560895939739678,0.414324989255826,0.0247790710044959
"About right",55,"Female",35.8,"South atlantic","Conservative",6,1622,0.369583781910371,-0.262468867650783,-0.107114914259589,"About right",0.630416218089629,0.262468867650783,0.107114914259589
"Too little",27,"Male",43,"South atlantic","Moderate",-22,1623,-0.590767774022975,0.64942457733936,-0.0586568033163854,"About right",0.590767774022975,0.35057542266064,0.0586568033163854
"Too little",21,"Female",37.6,"South atlantic","Conservative",-28,1624,-0.691905122214431,0.762898936774399,-0.0709938145599684,"About right",0.691905122214431,0.237101063225601,0.0709938145599684
"Too little",59,"Female",49.2,"South atlantic","Liberal",10,1625,-0.415258534487276,0.45296105260967,-0.0377025181223951,"Too little",0.415258534487276,0.54703894739033,0.0377025181223951
"About right",61,"Female",82.5,"South atlantic","Moderate",12,1626,0.466258150355244,-0.432172770721557,-0.0340853796336877,"About right",0.533741849644756,0.432172770721557,0.0340853796336877
"Too little",58,"Female",24.2,"South atlantic","Moderate",9,1627,-0.62277139472441,0.690814594374602,-0.0680431996501917,"About right",0.62277139472441,0.309185405625398,0.0680431996501917
"Too little",52,"Male",75.6,"South atlantic","Slghtly conservative",3,1628,-0.484694785119725,0.550442451429975,-0.0657476663102495,"About right",0.484694785119725,0.449557548570025,0.0657476663102495
"Too much",61,"Female",64.2,"South atlantic","Conservative",12,1629,-0.594208618240726,-0.322853199942497,0.917061818183223,"About right",0.594208618240726,0.322853199942497,0.0829381818167774
"About right",63,"Female",80.9,"South atlantic","Conservative",14,1630,0.42893180831868,-0.359463627117225,-0.0694681812014555,"About right",0.57106819168132,0.359463627117225,0.0694681812014555
"Too little",86,"Male",69.3,"South atlantic","Liberal",37,1631,-0.288969716230116,0.342938108548395,-0.0539683923182789,"Too little",0.288969716230116,0.657061891451605,0.0539683923182789
"About right",32,"Male",28.7,"South atlantic","Moderate",-17,1632,0.400550256166742,-0.326844560780924,-0.0737056953858186,"About right",0.599449743833258,0.326844560780924,0.0737056953858186
"Too little",50,"Male",37.2,"South atlantic","Slghtly conservative",1,1633,-0.536170133633278,0.639726794022659,-0.10355666038938,"About right",0.536170133633278,0.360273205977342,0.10355666038938
"Too little",55,"Female",49.4,"South atlantic","Moderate",6,1634,-0.595658824206353,0.64418162439353,-0.0485228001871775,"About right",0.595658824206353,0.35581837560647,0.0485228001871775
"Too little",38,"Male",32,"South atlantic","Moderate",-11,1635,-0.584563736443222,0.660352921415702,-0.0757891849724796,"About right",0.584563736443222,0.339647078584298,0.0757891849724796
"About right",39,"Female",20.1,"South atlantic","Moderate",-10,1636,0.339504853253377,-0.282228675417271,-0.057276177836106,"About right",0.660495146746623,0.282228675417271,0.057276177836106
"About right",19,"Male",39.7,"South atlantic","Liberal",-30,1637,0.561709869941314,-0.519579787195259,-0.0421300827460551,"Too little",0.438290130058686,0.519579787195259,0.0421300827460551
"Too little",45,"Female",37.6,"South atlantic","Moderate",-4,1638,-0.628911095171475,0.678842704475706,-0.0499316093042312,"About right",0.628911095171475,0.321157295524294,0.0499316093042312
"About right",23,"Male",21.6,"South atlantic","Slightly liberal",-26,1639,0.451772951034955,-0.387595643922677,-0.0641773071122786,"About right",0.548227048965045,0.387595643922677,0.0641773071122786
"Too little",73,"Female",59.1,"South atlantic","Conservative",24,1640,-0.576127204709597,0.67657331443122,-0.100446109721623,"About right",0.576127204709597,0.32342668556878,0.100446109721623
"Too little",50,"Female",61.2,"South atlantic","Conservative",1,1641,-0.617863312707468,0.693776175924259,-0.0759128632167913,"About right",0.617863312707468,0.306223824075741,0.0759128632167913
"About right",67,"Female",82.5,"South atlantic","Moderate",18,1642,0.476370548603061,-0.439933405517632,-0.0364371430854284,"About right",0.523629451396939,0.439933405517632,0.0364371430854284
"About right",37,"Female",23.3,"South atlantic","Extrmly conservative",-12,1643,0.246981870090486,-0.157691396089555,-0.0892904740009313,"About right",0.753018129909514,0.157691396089555,0.0892904740009313
"About right",40,"Female",38.3,"South atlantic","Conservative",-9,1644,0.342578411223254,-0.254664442585668,-0.0879139686375865,"About right",0.657421588776746,0.254664442585668,0.0879139686375865
"Too little",41,"Male",67.7,"South atlantic","Slghtly conservative",-8,1645,-0.515835077621205,0.580504454486097,-0.0646693768648916,"About right",0.515835077621205,0.419495545513903,0.0646693768648916
"About right",65,"Male",76.3,"South atlantic","Extremely liberal",16,1646,0.738825268894938,-0.675545235365598,-0.0632800335293408,"Too little",0.261174731105062,0.675545235365598,0.0632800335293408
"About right",57,"Male",57.4,"South atlantic","Slghtly conservative",8,1647,0.500102152253853,-0.41280737457101,-0.0872947776828433,"About right",0.499897847746147,0.41280737457101,0.0872947776828433
"About right",37,"Male",68.6,"South atlantic","Liberal",-12,1648,0.638422788201335,-0.60469162055947,-0.0337311676418651,"Too little",0.361577211798665,0.60469162055947,0.0337311676418651
"Too much",86,"Male",50.4,"South atlantic","Moderate",37,1649,-0.471629867679233,-0.427176283078199,0.898806150757432,"About right",0.471629867679233,0.427176283078199,0.101193849242568
"Too little",67,"Female",71.8,"South atlantic","Extremely liberal",18,1650,-0.31401985480377,0.361978506037374,-0.0479586512336042,"Too little",0.31401985480377,0.638021493962626,0.0479586512336042
"About right",80,"Male",67.7,"South atlantic","Conservative",31,1651,0.5198818753135,-0.37487077476447,-0.14501110054903,"About right",0.4801181246865,0.37487077476447,0.14501110054903
"Too little",32,"Male",85.9,"South atlantic","Moderate",-17,1652,-0.516830702363288,0.55280462422967,-0.0359739218663823,"About right",0.516830702363288,0.44719537577033,0.0359739218663823
"About right",33,"Female",73.9,"South atlantic","Moderate",-16,1653,0.405618484642589,-0.377919374524306,-0.0276991101182837,"About right",0.594381515357411,0.377919374524306,0.0276991101182837
"About right",56,"Female",21.5,"South atlantic","Slightly liberal",7,1654,0.446429619767996,-0.385505315499666,-0.0609243042683307,"About right",0.553570380232004,0.385505315499666,0.0609243042683307
"About right",61,"Female",84.2,"South atlantic","Liberal",12,1655,0.647280530655437,-0.624015368440688,-0.0232651622147487,"Too little",0.352719469344563,0.624015368440688,0.0232651622147487
"Too little",80,"Male",80.9,"South atlantic","Moderate",31,1656,-0.442083522723735,0.506353954505192,-0.0642704317814578,"Too little",0.442083522723735,0.493646045494808,0.0642704317814578
"Too little",48,"Male",26.9,"South atlantic","Conservative",-1,1657,-0.572086329786364,0.736118667006902,-0.164032337220539,"About right",0.572086329786364,0.263881332993098,0.164032337220539
"About right",65,"Male",18.6,"South atlantic","Moderate",16,1658,0.454655255610614,-0.335774706827725,-0.118880548782889,"About right",0.545344744389386,0.335774706827725,0.118880548782889
"About right",61,"Male",81.6,"South atlantic","Conservative",12,1659,0.494321109136222,-0.392973200197273,-0.101347908938949,"About right",0.505678890863778,0.392973200197273,0.101347908938949
"About right",73,"Female",28.6,"South atlantic","Liberal",24,1660,0.574835698222,-0.516946591855879,-0.0578891063661205,"Too little",0.425164301778,0.516946591855879,0.0578891063661205
"Too much",57,"Male",32.8,"South atlantic","Slightly liberal",8,1661,-0.470727621612934,-0.449090130632948,0.919817752245882,"About right",0.470727621612934,0.449090130632948,0.0801822477541179
"About right",71,"Female",33.2,"South atlantic","Conservative",22,1662,0.400874898560525,-0.269535618921797,-0.131339279638728,"About right",0.599125101439475,0.269535618921797,0.131339279638728
"About right",58,"Female",20.1,"South atlantic","Slghtly conservative",9,1663,0.392123628163386,-0.300716215474625,-0.0914074126887613,"About right",0.607876371836614,0.300716215474625,0.0914074126887613
"Too much",78,"Male",31.9,"South atlantic","Conservative",29,1664,-0.500822721499573,-0.289298573312376,0.790121294811948,"About right",0.500822721499573,0.289298573312376,0.209878705188052
"Too little",52,"Female",37.8,"South atlantic","Moderate",3,1665,-0.61668228151687,0.670693133752611,-0.0540108522357413,"About right",0.61668228151687,0.329306866247389,0.0540108522357413
"About right",48,"Female",19.6,"South atlantic","Conservative",-1,1666,0.346615723048378,-0.228616449626861,-0.117999273421517,"About right",0.653384276951622,0.228616449626861,0.117999273421517
"Too little",61,"Male",28.4,"South atlantic","Slghtly conservative",12,1667,-0.52180240829207,0.65055354882415,-0.12875114053208,"About right",0.52180240829207,0.34944645117585,0.12875114053208
"Too little",50,"Male",80.9,"South atlantic","Conservative",1,1668,-0.527819054788889,0.618830547904117,-0.0910114931152283,"About right",0.527819054788889,0.381169452095883,0.0910114931152283
"Too little",45,"Female",39.7,"South atlantic","Moderate",-4,1669,-0.626119073953342,0.674801371404694,-0.0486822974513518,"About right",0.626119073953342,0.325198628595306,0.0486822974513518
"Too little",53,"Female",37.6,"South atlantic","Moderate",4,1670,-0.615214516882542,0.669982159348394,-0.0547676424658523,"About right",0.615214516882542,0.330017840651606,0.0547676424658523
"Too much",28,"Male",43.9,"South atlantic","Extrmly conservative",-21,1671,-0.696476296502842,-0.202533066419869,0.899009362922711,"About right",0.696476296502842,0.202533066419869,0.100990637077289
"About right",89,"Female",38.1,"South atlantic","Moderate",40,1672,0.450683098725921,-0.369238810297583,-0.081444288428338,"About right",0.549316901274079,0.369238810297583,0.081444288428338
"About right",89,"Male",39.1,"South atlantic","Slightly liberal",40,1673,0.595993364604635,-0.493822945726471,-0.102170418878164,"Too little",0.404006635395365,0.493822945726471,0.102170418878164
"Too little",62,"Female",43,"South atlantic","Moderate",13,1674,-0.592345509418956,0.649187487239711,-0.0568419778207554,"About right",0.592345509418956,0.350812512760289,0.0568419778207554
"Too little",52,"Female",12.6,"South atlantic","Moderate",3,1675,-0.645899949960983,0.718585975011984,-0.0726860250510014,"About right",0.645899949960983,0.281414024988016,0.0726860250510014
"About right",43,"Male",32,"South atlantic","Slghtly conservative",-6,1676,0.444800777181118,-0.342638295722708,-0.10216248145841,"About right",0.555199222818882,0.342638295722708,0.10216248145841
"Too little",61,"Male",31,"South atlantic","Moderate",12,1677,-0.541720636648525,0.640301003317827,-0.0985803666693029,"About right",0.541720636648525,0.359698996682173,0.0985803666693029
"About right",37,"Female",69.3,"South atlantic","Slghtly conservative",-12,1678,0.416904137644095,-0.377105684904451,-0.0397984527396432,"About right",0.583095862355905,0.377105684904451,0.0397984527396432
"Too little",57,"Male",32,"E. sou. central","Extremely liberal",8,1679,-0.291800578143029,0.385032144854043,-0.0932315667110134,"Too little",0.291800578143029,0.614967855145957,0.0932315667110134
"About right",53,"Female",43,"E. sou. central","Moderate",4,1680,0.433777237885657,-0.388317273475015,-0.0454599644106419,"About right",0.566222762114343,0.388317273475015,0.0454599644106419
"Too little",66,"Female",21.6,"E. sou. central","Moderate",17,1681,-0.573169998453909,0.641743393399134,-0.0685733949452243,"About right",0.573169998453909,0.358256606600866,0.0685733949452243
